Period_1,Ionic valence_1,Ionic radius_1,Covalent radius_1,Atomic weight_1,Density_1,Melting point_1,Boiling point_1,Heat of fusion_1,Heat of vaporization_1,thermal conductivity_1,Ionization Energy I_1,Ionization Energy II_1,electronegativity_1,Dopant_1/Ti mole ratio,Dopant_2/Ti mole ratio,Calcination Temperature ,Calcination Time,Weight Percent of Cocatalyst_1,Weight Percent of Cocatalyst_2,Catalyst concentration,Percent of Sacrificial reagents,Power of Light,Wavelength,Structure_Film,Structure_HC,Structure_HP,Structure_HS,Structure_MP,Structure_NPs,Structure_NRs,Structure_NS,Structure_NT,Structure_NTs,Structure_macro,Structure_sphere,Classification_1_Alkali Metal,Classification_1_Halogen,Classification_1_Non-metal,Classification_1_None,Classification_1_Other Metals,Classification_1_Rare Earth,Classification_1_Transition Metal,Dopant_2_Cu,Dopant_2_Eu,Dopant_2_N,Dopant_2_Ni,Dopant_2_None,Preparation Methods_ALD,Preparation Methods_CP,Preparation Methods_CR,Preparation Methods_EISA,Preparation Methods_HC,Preparation Methods_HT,Preparation Methods_HT  ,Preparation Methods_ILHM,Preparation Methods_IM,Preparation Methods_ME,Preparation Methods_MS,Preparation Methods_MW,Preparation Methods_None,Preparation Methods_PP,Preparation Methods_Pol,Preparation Methods_Pol ,Preparation Methods_SA,Preparation Methods_SG,Preparation Methods_ST,Preparation Methods_TP,Preparation Methods_UVLD,Preparation Methods_VD,Cocatalyst_1_Ag,Cocatalyst_1_Au,Cocatalyst_1_Co,Cocatalyst_1_Cu,Cocatalyst_1_Ni,Cocatalyst_1_None,Cocatalyst_1_Pd,Cocatalyst_1_Pt,Cocatalyst_1_Rh,Cocatalyst_1_Ru,Cocatalyst_2_Cds,Cocatalyst_2_Cu,Cocatalyst_2_Ni,Cocatalyst_2_None,Cocatalyst_2_Pd,Cocatalyst Loading Methods_APD,Cocatalyst Loading Methods_CR,Cocatalyst Loading Methods_DP,Cocatalyst Loading Methods_GD,Cocatalyst Loading Methods_IM,Cocatalyst Loading Methods_None,Cocatalyst Loading Methods_PCD,Cocatalyst Loading Methods_PD,Cocatalyst Loading Methods_PD ,Sacrificial Agents_EA,Sacrificial Agents_EG,Sacrificial Agents_Gly,Sacrificial Agents_IPA,Sacrificial Agents_MeOH,Sacrificial Agents_Na2SNa2SO10,Sacrificial Agents_Na2SNa2SO11,Sacrificial Agents_Na2SNa2SO12,Sacrificial Agents_Na2SNa2SO13,Sacrificial Agents_Na2SNa2SO14,Sacrificial Agents_Na2SNa2SO15,Sacrificial Agents_Na2SNa2SO3,Sacrificial Agents_Na2SNa2SO4,Sacrificial Agents_Na2SNa2SO5,Sacrificial Agents_Na2SNa2SO6,Sacrificial Agents_Na2SNa2SO7,Sacrificial Agents_Na2SNa2SO8,Sacrificial Agents_Na2SNa2SO9,Sacrificial Agents_Na2SO3,Sacrificial Agents_None,Sacrificial Agents_PG,Sacrificial Agents_TB,Sacrificial Agents_TEA,Light types_Hg,Light types_Hg ,Light types_Hg-Xe,Light types_Hg-Xe ,Light types_NS,Light types_None,Light types_SS,Light types_UV,Light types_UV ,Light types_Xe,Light types_Xe ,Light types_fluorescent,Light types_halogen ,Light types_mercury,Light types_mercury ,Hydrogen production rate
2,-3,146,71,14,0.808,-210,-196,0.72,5.58,0.02598,1402,2856,3.04,0,0,450,4,0,0,1,10,300,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,601
2,-4,260,75,12,2.26,3550,4827,117,0,155,1086,2353,2.55,0,0.038,600,2,0,0,0.5,0,8,253.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,354
2,-4,260,75,12,2.26,3550,4827,117,0,155,1086,2353,2.55,0,0.041,400,2,0,0,0.5,0,8,253.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,382
2,-4,260,75,12,2.26,3550,4827,117,0,155,1086,2353,2.55,0,0.046,550,2,0,0,0.5,0,8,253.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,411
5,4,69,140,118.7,7.26,231.93,2602,7.03,296.1,66.6,709,1412,1.96,0.43,0.0014,500,4,0,0,6.67,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4
5,4,69,140,118.7,7.26,231.93,2602,7.03,296.1,66.6,709,1412,1.96,0.1112,0.0011,500,4,0,0,6.67,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.67
5,4,69,140,118.7,7.26,231.93,2602,7.03,296.1,66.6,709,1412,1.96,0.0527,0.001,500,4,0,0,6.67,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75
5,4,69,140,118.7,7.26,231.93,2602,7.03,296.1,66.6,709,1412,1.96,0,0.001,500,4,0,0,6.67,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5,3,80,142,114.8,7.31,156.6,2072,3.28,231.8,81.6,558,1821,1.78,0.0085,0.18,500,4,0,0,2,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.5
5,3,80,142,114.8,7.31,156.6,2072,3.28,231.8,81.6,558,1821,1.78,0.0085,0,500,4,0,0,2,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
2,-3,146,71,14,0.808,-210,-196,0.72,5.58,0.02598,1402,2856,3.04,0.06,0,500,4,0,0,2,20,288,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.2
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.4,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,207
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.3,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.2,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.005,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,403
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,462
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,2.5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,20,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.4,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,15,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.3,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.2,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,10,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.005,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167
6,3,103,151,209,9.78,271.5,1564,11.3,151,7.87,703,1610,1.9,0.0046,0,500,5,0,0,0.1,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,182
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,400,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,700,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,600,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,400,0,0,0,1.43,0,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.012,0,400,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,400,0,0,0,1.32,7.9,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.009,0,400,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.003,0,400,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,400,0,0,0,1.39,2.8,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,400,0,0,0,1.35,5.4,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180
6,3,102,163,140.1,6.77,795,3440,5.46,398,11.4,528,1047,1.12,0.006,0,500,0,0,0,1.28,10.3,500,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0.0255,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0.0204,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0.0051,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.2
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0.0153,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.5
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0.0102,0,500,5,0,0,0.1,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
6,3,94,169,157.3,7.9,1312,3273,10.05,301.3,10.6,592,1167,1.2,0,0,500,5,0,0,0.1,5,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110
